DEW,SLP,TMP,VIS,WND_SPD,WEATHER_DELAY
-6,10233,150,16093,57,0
-6,10233,150,16093,57,0
-6,10233,150,16093,57,0
-11,10234,150,16093,67,0
-11,10234,150,16093,67,0
-6,10233,150,16093,57,0
-11,10234,150,16093,67,0
-28,10235,150,16093,67,0
-11,10234,150,16093,67,0
-11,10234,150,16093,67,0
-11,10234,150,16093,67,0
-11,10234,150,16093,67,1
-28,10235,150,16093,67,0
-11,10234,150,16093,67,0
-28,10235,150,16093,67,0
-28,10235,150,16093,67,0
-28,10235,150,16093,67,0
-28,10235,150,16093,67,0
-11,10234,150,16093,67,0
-11,10234,150,16093,67,0
-28,10235,150,16093,67,0
-28,10235,150,16093,67,0
-11,10234,150,16093,67,0
-11,10234,150,16093,67,0
-28,10235,150,16093,67,0
-28,10235,150,16093,67,0
-11,10234,150,16093,67,0
-28,10235,150,16093,67,0
-11,10234,150,16093,67,0
-28,10235,150,16093,67,1
-28,10235,150,16093,67,0
-33,10229,161,16093,67,0
-33,10229,161,16093,67,0
-28,10235,150,16093,67,0
-33,10229,161,16093,67,0
-28,10235,150,16093,67,0
-33,10229,161,16093,67,0
-28,10235,150,16093,67,0
-33,10229,161,16093,67,0
-33,10229,161,16093,67,0
-28,10235,150,16093,67,0
-33,10229,161,16093,67,0
-33,10229,161,16093,67,1
-33,10229,161,16093,67,0
-33,10229,161,16000,67,1
-33,10229,161,16093,67,0
-33,10229,161,16093,67,0
-33,10229,161,16093,67,0
-33,10229,161,16093,67,0
-33,10229,161,16093,67,0
-33,10229,161,16093,67,1
-33,10229,161,16093,67,0
-33,10229,161,16000,67,0
-33,10229,161,16093,67,0
-33,10229,161,16000,67,0
-33,10229,161,16093,67,0
-33,10229,161,16093,67,1
-28,10235,150,16093,67,0
-33,10229,161,16093,67,0
-33,10229,161,16000,67,1
-39,10227,161,16093,82,0
-33,10229,161,16093,67,0
-33,10229,161,16093,67,0
-33,10229,161,16093,67,1
-33,10229,161,16093,67,1
-33,10229,161,16000,67,0
-33,10229,161,16093,67,0
-39,10227,161,16093,82,0
-33,10229,161,16000,67,0
-39,10227,161,16093,82,1
-33,10229,161,16000,67,0
-33,10229,161,16000,67,0
-33,10229,161,16093,67,0
-33,10229,161,16000,67,1
-39,10227,161,16093,82,0
-33,10229,161,16000,67,0
-39,10225,161,16093,67,0
-39,10227,161,16093,82,0
-33,10229,161,16000,67,0
-39,10225,161,16093,67,0
-39,10225,161,16093,67,0
-39,10225,161,16093,67,0
-39,10227,161,16093,82,0
-39,10227,161,16093,82,0
-39,10225,161,16093,67,0
-39,10227,161,16093,82,0
-39,10227,161,16093,82,0
-39,10225,161,16093,67,0
-39,10225,161,16093,67,0
-39,10225,161,16093,67,0
-39,10227,161,16093,82,1
-39,10227,161,16093,82,1
-39,10227,161,16093,82,0
-39,10225,161,16093,67,0
-39,10227,161,16093,82,0
-39,10227,161,16093,82,0
-33,10229,156,16093,51,0
-39,10225,161,16093,67,0
-33,10229,156,16093,51,0
-33,10229,156,16093,51,0
-39,10225,161,16093,67,0
-33,10229,156,16093,51,0
-33,10229,156,16093,51,0
-39,10225,161,16093,67,0
-39,10225,161,16093,67,0
-33,10229,156,16093,51,1
-39,10225,161,16093,67,0
-33,10229,156,16093,51,0
-33,10229,156,16093,51,0
-39,10225,161,16093,67,0
-33,10229,156,16093,51,0
-10,99999,140,16093,57,0
-10,99999,140,16093,57,0
-33,10229,156,16093,51,0
-33,10229,156,16093,51,0
-10,99999,140,16093,57,0
-10,99999,140,16093,57,0
-11,10238,139,16093,57,0
-11,10238,139,16093,57,0
-10,99999,140,16093,57,0
-10,99999,140,16093,57,0
-33,10229,156,16093,51,0
-11,10238,139,16093,57,0
-33,10229,156,16093,51,0
-10,99999,140,16093,57,0
-10,99999,140,16093,57,0
-33,10229,156,16093,51,0
-10,99999,140,16093,57,0
-10,99999,140,16093,57,0
-10,99999,140,16093,57,0
-33,10229,156,16093,51,0
-33,10229,156,16093,51,0
-11,10248,117,16093,67,0
-11,10238,139,16093,57,0
-10,99999,140,16093,57,0
-11,10248,117,16093,67,1
-6,10280,56,16000,51,0
9999,99999,9999,999999,9999,1
9999,99999,9999,999999,9999,0
9999,99999,9999,999999,9999,0
-6,10280,56,16093,51,0
-6,10279,50,16093,36,0
-6,10280,56,16000,51,0
-6,10280,56,16000,51,0
-6,10280,56,16000,51,0
-6,10280,56,16000,51,0
-6,10279,50,16093,36,0
-6,10280,56,16000,51,0
-6,10279,50,16093,36,0
-6,10280,56,16093,51,0
-6,10279,50,16093,36,0
-6,10279,50,16093,36,0
-6,10279,50,16093,36,0
-6,10280,56,16000,51,0
-11,10279,44,16093,36,0
-6,10279,50,16093,36,0
-6,10280,56,16000,51,0
-6,10280,56,16000,51,0
-11,10279,44,16093,36,0
-6,10279,50,16093,36,0
-11,10279,44,16093,36,0
-6,10279,50,16093,36,0
-11,10279,44,16093,36,0
-6,10279,50,16093,36,0
-6,10279,50,16093,36,0
-11,10279,44,16093,36,0
-6,10279,50,16093,36,0
-11,10279,44,16093,36,0
-11,10279,44,16093,36,0
-11,10279,44,16093,36,0
-11,10279,44,16093,46,0
-11,10279,44,16093,46,0
-11,10279,44,16093,46,0
-11,10279,44,16093,46,0
-11,10279,44,16093,46,1
-11,10279,44,16093,36,0
-11,10279,44,16093,36,0
-11,10279,44,16093,46,1
-11,10279,44,16093,36,0
-11,10279,44,16093,46,0
-11,10279,44,16093,36,0
-11,10279,44,16093,46,0
-11,10279,44,16093,46,0
-11,10279,44,16093,36,0
-11,10279,44,16093,36,0
-11,10279,44,16093,36,0
-11,10279,44,16093,46,0
-11,10279,44,16093,36,0
-11,10279,44,16093,46,0
-6,10284,44,16093,41,0
-11,10279,44,16093,46,0
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-11,10279,44,16093,46,0
-6,10284,44,16093,41,1
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-11,10279,44,16093,46,0
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-11,10279,44,16093,46,0
-11,10279,44,16093,46,0
-6,10284,44,16093,41,0
-11,10287,39,16093,36,0
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-11,10287,39,16093,36,1
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-6,10284,44,16093,41,0
-11,10287,39,16093,36,0
-11,10287,39,16093,36,0
-11,10287,39,16093,36,0
0,10289,50,16093,41,0
-11,10287,39,16093,36,0
0,10289,50,16000,41,0
0,10289,50,16000,41,0
-11,10287,39,16093,36,0
0,10289,50,16000,41,0
0,10289,50,16000,41,0
-11,10287,39,16093,36,0
0,10289,50,16000,41,0
0,10289,50,16093,41,0
0,10289,50,16000,41,0
0,10289,50,16093,41,0
0,10289,50,16093,41,0
0,10289,50,16000,41,0
0,10289,50,16000,41,0
6,10294,67,16093,46,0
0,10289,50,16000,41,0
0,10289,50,16000,41,0
6,10294,67,16093,46,0
0,10289,50,16093,41,0
0,10289,50,16093,41,0
0,10289,50,16000,41,0
6,10294,67,16093,46,0
0,10289,50,16000,41,0
0,10289,50,16000,41,0
6,10294,67,16093,46,0
6,10294,67,16093,46,0
17,10296,78,16093,36,0
6,10294,67,16093,46,0
17,10296,78,16093,36,0
6,10294,67,16093,46,0
17,10296,78,16093,36,0
6,10294,67,16093,46,0
6,10294,67,16093,46,0
6,10294,67,16093,46,0
6,10294,67,16093,46,0
17,10296,78,16093,36,0
17,10296,78,16093,36,0
17,10296,78,16093,36,0
33,10291,106,16093,26,1
33,10291,106,16093,26,0
17,10296,78,16093,36,0
33,10291,106,16093,26,0
17,10296,78,16093,36,0
33,10291,106,16093,26,0
17,10296,78,16093,36,0
17,10296,78,16093,36,0
33,10291,106,16093,26,0
33,10291,106,16093,26,1
33,10291,106,16093,26,0
33,10291,106,16093,26,0
40,99999,110,16093,15,0
44,10288,111,16093,21,0
40,99999,110,16093,15,0
33,10291,106,16093,26,0
33,10291,106,16093,26,0
44,10288,111,16093,21,0
44,10288,111,16093,21,0
33,10291,106,16093,26,0
44,10288,111,16093,21,0
33,10291,106,16093,26,0
40,99999,110,16093,15,0
33,10291,106,16093,26,0
33,10291,106,16093,26,0
33,10291,106,16093,26,0
40,99999,110,16093,15,1
33,10291,106,16093,26,0
33,10291,106,16093,26,0
33,10291,106,16093,26,0
33,10291,106,16093,26,0
33,10286,117,16093,21,0
33,10286,117,16093,21,0
44,10288,111,16093,21,0
33,10286,117,16093,21,1
40,99999,110,16093,15,1
44,10288,111,16093,21,0
44,10288,111,16093,21,0
44,10288,111,16093,21,0
33,10286,117,16093,21,0
44,10288,111,16093,21,0
40,99999,110,16093,15,0
44,10288,111,16093,21,1
40,99999,110,16093,15,0
33,10286,117,16093,21,0
33,10286,117,16093,21,0
33,10286,117,16093,21,0
40,99999,120,16093,26,0
44,10288,111,16093,21,0
40,99999,120,16093,26,0
33,10286,117,16093,21,0
44,10275,128,16093,26,0
44,10275,128,16093,26,0
44,10275,128,16093,26,0
44,10275,128,16093,26,0
44,10275,128,16000,26,0
40,99999,120,16093,26,0
33,10286,117,16093,21,0
40,99999,120,16093,26,1
33,10286,117,16093,21,0
33,10286,117,16093,21,0
40,99999,120,16093,26,0
33,10286,117,16093,21,0
33,10286,117,16093,21,1
33,10286,117,16093,21,0
44,10275,128,16093,26,0
40,99999,120,16093,26,0
61,10271,128,16093,36,0
44,10275,128,16000,26,1
40,99999,120,16093,26,0
40,99999,120,16093,26,0
44,10275,128,16000,26,0
44,10275,128,16093,26,1
40,99999,120,16093,26,0
61,10271,128,16093,36,0
44,10275,128,16093,26,0
44,10275,128,16000,26,0
44,10275,128,16000,26,0
44,10275,128,16000,26,0
61,10266,133,16093,31,0
61,10271,128,16093,36,0
61,10271,128,16093,36,0
61,10266,133,16093,31,0
61,10266,133,16093,31,0
61,10271,128,16093,36,1
61,10271,128,16093,36,0
61,10271,128,16093,36,0
61,10266,133,16093,31,0
61,10266,133,16093,31,0
61,10266,133,16093,31,0
61,10266,133,16093,31,0
67,10259,133,16093,46,0
67,10259,133,16093,46,0
61,10266,133,16093,31,0
61,10266,133,16093,31,0
61,10266,133,16093,31,0
67,10255,128,16093,36,0
67,10259,133,16093,46,0
67,10255,128,16093,36,0
67,10259,133,16093,46,1
67,10259,133,16093,46,0
67,10259,133,16093,46,0
67,10259,133,16093,46,0
67,10255,128,16093,36,0
89,10216,139,16093,26,0
89,10216,139,16093,26,0
94,10211,139,16093,36,0
9999,99999,9999,999999,9999,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10211,139,16093,36,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
94,10203,139,16093,31,0
100,10196,144,16093,31,0
100,10196,144,16093,31,0
100,10196,144,16093,31,0
100,10196,144,16093,31,1
94,10203,139,16093,31,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
100,10190,139,16093,41,1
100,10190,139,16093,41,1
100,10196,144,16093,31,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
100,10196,144,16093,31,0
100,10190,139,16093,41,0
100,10196,144,16093,31,0
100,10196,144,16093,31,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
100,10196,144,16093,31,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
100,10196,144,16093,31,0
106,10182,144,16093,36,0
100,10190,139,16093,41,0
106,10182,144,16093,36,0
106,10182,144,16093,36,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
106,10182,144,16093,36,0
106,10182,144,16093,36,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
106,10182,144,16093,36,0
100,10190,139,16093,41,0
100,10190,139,16093,41,0
106,10182,144,16093,36,0
100,10190,139,16093,41,0
106,10182,144,16093,36,0
106,10182,144,16093,36,0
106,10182,144,16093,36,0
106,10182,144,16093,36,0
106,10182,144,16093,36,0
106,10182,144,16093,36,0
111,10185,139,16093,31,0
106,10182,144,16093,36,0
106,10182,144,16093,36,0
106,10182,144,16093,36,0
106,10182,144,16093,36,0
111,10185,139,16093,31,0
111,10185,139,16093,31,1
111,10185,139,16093,31,0
106,10182,144,16093,36,0
106,10182,144,16093,36,0
106,10182,144,16093,36,0
111,10185,139,16093,31,1
106,10182,144,16093,36,0
111,10185,139,16093,31,0
111,10185,139,16093,31,0
111,10185,139,16093,31,0
111,10183,139,16093,36,1
111,10185,139,16093,31,0
111,10183,139,16093,36,1
111,10183,139,16093,36,0
111,10185,139,16093,31,0
111,10185,139,16093,31,0
111,10185,139,16093,31,0
111,10185,139,16093,31,0
111,10183,139,16093,36,0
111,10183,139,16093,36,0
120,99999,140,16093,41,1
111,10183,139,16093,36,0
111,10185,139,16093,31,0
120,99999,140,16093,41,0
120,99999,140,16093,41,0
120,99999,140,16093,41,0
117,10185,133,8047,31,1
117,10185,133,8047,31,0
117,10185,133,8047,31,0
111,10183,139,16093,36,0
120,99999,140,16093,41,1
120,99999,140,16093,41,0
120,99999,130,16093,31,0
120,99999,130,16093,31,0
128,10185,139,16093,41,0
120,99999,130,16093,31,0
120,99999,140,16093,41,0
120,99999,130,16093,31,0
120,99999,140,16093,41,1
117,10185,133,8047,31,0
120,99999,130,16093,31,0
120,99999,130,16093,31,0
120,99999,140,16093,41,0
117,10185,133,8047,31,0
120,99999,140,16093,41,0
117,10185,133,8047,31,0
120,99999,140,16093,41,0
120,99999,140,16093,41,0
130,99999,140,16093,51,0
120,99999,130,16093,31,0
130,99999,140,16093,51,0
117,10185,133,8047,31,0
130,99999,140,16093,51,0
130,99999,140,16093,51,0
130,99999,140,16093,51,0
130,99999,140,16093,51,0
128,10182,150,16093,57,0
120,99999,130,16093,31,0
128,10185,139,16093,41,0
128,10185,139,16093,41,0
128,10182,150,16093,57,0
130,99999,140,16093,51,0
128,10185,139,16093,41,0
128,10182,150,16093,57,0
128,10182,150,16093,57,0
130,99999,160,16093,57,0
128,10185,139,16093,41,0
130,99999,160,16093,57,0
128,10182,150,16093,57,0
130,99999,160,16093,57,0
130,99999,160,16093,57,0
128,10182,150,16093,57,0
128,10182,150,16093,57,0
130,99999,140,16093,51,0
130,99999,160,16093,57,0
130,99999,140,16093,51,0
130,99999,140,16093,51,0
130,99999,160,16093,57,0
128,10181,161,16093,62,0
128,10182,150,16093,57,1
130,99999,160,16093,57,1
128,10182,150,16093,57,0
130,99999,160,16093,57,1
128,10182,150,16093,57,0
130,99999,160,16093,57,1
130,99999,160,16093,57,0
130,99999,160,16093,57,0
128,10181,161,16093,62,1
130,99999,160,16093,57,0
130,99999,160,16093,57,0
128,10182,150,16093,57,0
128,10181,161,16093,62,0
128,10181,161,16093,62,0
128,10179,167,16093,36,0
128,10181,161,16093,62,1
128,10181,161,16093,62,0
130,99999,160,16093,57,0
128,10181,161,16093,62,1
130,99999,160,16093,57,1
130,99999,160,16093,57,0
130,99999,160,16093,57,0
130,99999,160,16093,57,0
128,10181,161,16093,62,0
130,99999,160,16093,57,0
130,99999,160,16093,57,0
128,10181,161,16093,62,1
128,10179,167,16093,36,0
130,99999,160,16093,57,0
128,10181,161,16093,62,0
128,10181,161,16093,62,0
128,10179,167,16093,36,0
128,10179,167,16093,36,0
128,10175,189,16093,36,0
128,10179,167,16093,36,0
128,10175,189,16093,36,0
128,10175,189,16000,36,0
128,10179,167,16093,36,0
128,10175,189,16093,36,1
128,10175,189,16093,36,0
128,10179,167,16093,36,0
128,10179,167,16093,36,0
128,10175,189,16093,36,0
128,10179,167,16093,36,1
128,10175,189,16000,36,0
128,10175,189,16000,36,0
128,10175,189,16093,36,0
128,10179,167,16093,36,0
120,99999,210,16093,36,0
128,10179,167,16093,36,0
128,10179,167,16093,36,1
120,99999,210,16093,36,0
128,10175,189,16093,36,0
128,10175,189,16093,36,0
128,10175,189,16093,36,1
120,99999,210,16093,36,1
128,10175,189,16000,36,0
120,99999,210,16093,36,0
128,10175,189,16000,36,1
120,99999,210,16093,36,0
128,10175,189,16000,36,1
128,10175,189,16000,36,0
128,10175,189,16000,36,0
128,10175,189,16000,36,0
128,10175,189,16000,36,0
111,10171,200,16093,62,0
128,10175,189,16093,36,0
111,10171,200,16093,62,0
128,10175,189,16000,36,1
128,10175,189,16093,36,0
128,10175,189,16000,36,1
120,99999,210,16093,36,0
128,10175,189,16093,36,1
120,99999,210,16093,36,0
89,10172,206,16093,67,0
120,99999,210,16093,36,0
111,10171,200,16093,62,0
111,10171,200,16093,62,1
89,10172,206,16093,67,0
111,10171,200,16093,62,0
111,10171,200,16093,62,0
89,10172,206,16093,67,0
89,10172,206,16093,67,0
89,10172,206,16093,67,0
89,10172,206,16093,67,0
89,10172,206,16093,67,0
89,10172,206,16093,67,0
111,10171,200,16093,62,0
111,10171,200,16093,62,1
89,10172,206,16093,67,0
89,10172,206,16093,67,0
89,10172,206,16093,67,0
78,10177,206,16093,72,0
89,10172,206,16093,67,0
89,10172,206,16093,67,0
78,10177,206,16093,72,0
89,10172,206,16093,67,1
89,10172,206,16093,67,0
89,10172,206,16093,67,1
89,10172,206,16093,67,0
78,10177,206,16093,72,0
78,10177,206,16093,72,1
78,10177,206,16093,72,0
78,10177,206,16093,72,1
89,10172,206,16093,67,0
78,10177,206,16093,72,0
89,10172,206,16093,67,0
78,10177,206,16093,72,0
78,10177,206,16093,72,0
78,10189,178,16093,93,1
78,10189,178,16093,93,0
78,10177,206,16093,72,1
78,10189,178,16093,93,0
78,10177,206,16093,72,0
78,10189,178,16093,93,1
78,10189,178,16093,93,0
78,10189,178,16093,93,0
78,10189,178,16093,93,1
78,10189,178,16093,93,1
78,10177,206,16093,72,0
78,10189,178,16093,93,1
78,10189,178,16093,93,0
78,10189,178,16093,93,1
78,10177,206,16093,72,0
78,10189,178,16093,93,1
78,10189,178,16093,93,1
78,10189,178,16093,93,1
78,10189,178,16093,93,1
78,10189,178,16093,93,0
56,10203,156,16093,93,1
56,10203,156,16093,93,0
78,10189,178,16093,93,1
78,10189,178,16093,93,1
56,10203,156,16093,93,0
39,10217,144,16093,98,0
39,10217,144,16093,98,0
56,10203,156,16093,93,0
22,10257,94,16093,21,0
22,10257,94,16093,21,0
22,10257,94,16093,21,0
17,10261,83,16093,31,0
17,10261,83,16093,31,0
22,10257,94,16093,21,0
22,10257,94,16000,21,0
9999,99999,9999,999999,9999,1
22,10257,94,16093,21,0
17,10261,83,16093,31,0
22,10257,94,16093,21,0
22,10257,94,16000,21,0
17,10261,83,16093,31,0
17,10261,83,16093,31,0
22,10257,94,16000,21,0
22,10257,94,16093,21,0
22,10257,94,16000,21,0
22,10257,94,16093,21,0
17,10261,83,16093,31,0
22,10257,94,16000,21,1
22,10257,94,16000,21,0
22,10257,94,16093,21,0
22,10257,94,16000,21,0
22,10257,94,16093,21,0
22,10257,94,16093,21,0
22,10257,94,16000,21,0
22,10257,94,16093,21,0
22,10257,94,16000,21,0
22,10257,94,16093,21,0
22,10257,94,16000,21,0
22,10257,94,16000,21,0
22,10257,94,16093,21,0
22,10257,94,16093,21,1
17,10261,83,16093,31,0
17,10261,83,16093,31,0
17,10268,83,16093,31,1
17,10268,83,16093,31,0
17,10261,83,16093,31,0
22,10257,94,16000,21,0
17,10268,83,16093,31,0
22,10257,94,16000,21,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10261,83,16093,31,0
17,10261,83,16093,31,0
17,10268,83,16093,31,0
17,10261,83,16093,31,0
17,10261,83,16093,31,0
17,10261,83,16093,31,0
17,10268,83,16093,31,0
17,10261,83,16093,31,0
17,10261,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,1
17,10268,83,16093,31,0
17,10275,67,16093,21,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10275,67,16093,21,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10268,83,16093,31,0
17,10275,67,16093,21,0
17,10268,83,16093,31,0
17,10275,67,16093,21,0
17,10275,67,16093,21,0
17,10268,83,16093,31,0
17,10275,67,16093,21,0
17,10268,83,16093,31,1
17,10268,83,16093,31,0
22,10283,78,16093,15,0
17,10275,67,16093,21,0
22,10283,78,16093,15,0
17,10275,67,16093,21,0
22,10283,78,16093,15,0
22,10283,78,16093,15,0
17,10275,67,16093,21,0
17,10275,67,16093,21,0
17,10275,67,16093,21,0
17,10275,67,16093,21,0
22,10283,78,16093,15,0
22,10283,78,16093,15,0
22,10283,78,16093,15,0
22,10283,78,16093,15,0
22,10283,78,16093,15,0
22,10283,78,16093,15,0
22,10283,78,16093,15,0
22,10283,78,16093,15,0
28,10289,72,16093,26,0
28,10289,72,16093,26,0
22,10283,78,16093,15,0
28,10289,72,16093,26,0
28,10289,72,16093,26,0
28,10289,72,16093,26,0
28,10289,72,16093,26,0
28,10289,72,16093,26,0
28,10289,72,16093,26,0
28,10289,72,16093,26,1
22,10283,78,16093,15,0
28,10289,72,16093,26,0
28,10289,72,16093,26,0
22,10283,78,16093,15,0
28,10289,72,16093,26,0
22,10283,78,16093,15,0
22,10283,78,16093,15,0
28,10289,72,16093,26,0
28,10289,72,16093,26,0
28,10289,72,16093,26,0
28,10289,72,16093,26,0
28,10298,78,16093,31,0
28,10289,72,16093,26,0
28,10298,78,16093,31,0
28,10298,78,16093,31,0
28,10289,72,16093,26,0
28,10298,78,16000,31,0
28,10298,78,16093,31,0
28,10298,78,16093,31,0
28,10298,78,16093,31,0
28,10289,72,16093,26,0
28,10298,78,16093,31,0
28,10298,78,16093,31,0
28,10298,78,16093,31,0
28,10298,78,16000,31,0
28,10289,72,16093,26,0
28,10298,78,16093,31,0
28,10298,78,16000,31,0
33,10310,83,16093,31,0
28,10298,78,16093,31,0
33,10310,83,16093,31,1
33,10310,83,16093,31,1
28,10298,78,16093,31,0
28,10298,78,16000,31,0
33,10310,83,16093,31,0
28,10298,78,16000,31,0
33,10310,83,16093,31,0
28,10298,78,16000,31,0
33,10310,83,16093,31,0
28,10298,78,16093,31,1
28,10298,78,16000,31,0
28,10298,78,16093,31,0
28,10298,78,16093,31,0
39,10311,106,16093,31,0
33,10310,83,16093,31,0
33,10310,83,16093,31,0
39,10311,106,16093,31,0
28,10298,78,16000,31,0
39,10311,106,16093,31,0
39,10311,106,16093,31,0
39,10311,106,16093,31,0
39,10311,106,16093,31,0
39,10311,106,16093,31,1
33,10310,83,16093,31,1
33,10310,83,16093,31,0
39,10311,106,16093,31,0
33,10310,83,16093,31,0
33,10310,83,16093,31,0
39,10311,106,16093,31,0
33,10310,83,16093,31,0
33,10310,83,16093,31,0
33,10310,83,16093,31,0
39,10311,106,16093,31,1
39,10311,106,16093,31,1
33,10310,117,16093,57,0
39,10311,106,16093,31,1
39,10311,106,16093,31,0
33,10310,117,16093,57,0
39,10311,106,16093,31,1
33,10310,117,16093,57,0
39,10311,106,16093,31,0
33,10310,117,16093,57,1
39,10311,106,16093,31,0
39,10311,106,16093,31,0
33,10310,117,16093,57,0
33,10310,117,16093,57,0
39,10311,106,16093,31,0
33,10310,117,16093,57,0
33,10310,117,16093,57,0
39,10311,106,16093,31,0
33,10310,117,16093,57,0
33,10310,117,16093,57,0
33,10310,117,16093,57,1
22,10312,128,16093,41,0
22,10312,128,16093,41,0
33,10310,117,16093,57,1
22,10312,128,16093,41,0
22,10312,128,16093,41,0
33,10310,117,16093,57,0
33,10310,117,16093,57,0
22,10312,128,16093,41,0
22,10312,128,16093,41,0
33,10310,117,16093,57,0
22,10312,128,16093,41,0
33,10310,117,16093,57,0
33,10310,117,16093,57,0
22,10312,128,16093,41,0
33,10310,117,16093,57,0
22,10312,128,16093,41,0
22,10312,128,16093,41,0
22,10312,128,16093,41,0
22,10312,128,16093,41,0
22,10312,128,16093,41,0
22,10312,128,16093,41,0
33,10310,117,16093,57,0
22,10312,128,16093,41,0
22,10312,128,16093,41,0
17,10307,133,16093,0,0
